post_title,post_slug,post_status,post_type,post_category,post_content,post_address,city,region,zip,country,post_latitude,post_longitude,geodir_contact_phone,geodir_email,geodir_website,geodir_practice_name,street,geodir_license_type,geodir_license_number,geodir_license_state,geodir_license_verified,geodir_specializations,geodir_insurance_accepted,geodir_sliding_scale,geodir_price_range_min,geodir_price_range_max,geodir_session_length,geodir_telehealth,geodir_telehealth_platform,geodir_accepting_new_patients,geodir_wait_time,geodir_languages,geodir_therapy_approaches,geodir_age_groups_served,geodir_gender,geodir_years_experience,geodir_education,geodir_profile_image_url,geodir_google_rating,geodir_google_review_count,geodir_last_verified_date,geodir_data_source,geodir_enrichment_status
"Jeanne Face, PhD",jeanne-face-phd-mechanicsville-va,publish,gd_place,Therapist,"Jeanne Face, PhD (PhD) in Mechanicsville, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum. Accepts Aetna, Anthem, Beacon Health and 13 more. Telehealth available. Currently accepting new patients.","9097 Atlee Station Rd #200, Mechanicsville, VA 23116",Mechanicsville,VA,23116,US,37.6477506,-77.4029072,(804) 730-0432,,http://www.commonwealthcounseling.com,,9097 Atlee Station Rd #200,PhD,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, Grief, LGBTQ+, Life Transitions, OCD, PTSD/Trauma, Perinatal/Postpartum, Sleep Issues, Stress Management","Aetna, Anthem, Beacon Health, Behavioral Health Systems, BlueCross BlueShield, Cigna, Compsych, Humana, Johns Hopkins EHP, Kaiser Permanente, Medicare, MultiPlan, PHCS, Sentara Health Plans, Tricare, UnitedHealthcare",Unknown,,,,Yes - Video,,Yes,,"English, French, Urdu","ACT, CBT, DBT, Humanistic, Mindfulness-Based, Motivational Interviewing, Solution-Focused",,,,"from the state university of new york at buffalo school of medicine and biomedical sciences in 2003. he then moved to richmond, virginia where he completed his internship and residency in general psyc; in child and adolescent psychiatry in 2008 through vcu at the virginia treatment center for children. dr. yaple spent one additional year in fellowship training in forensic psychiatry at the universit; and clinical training for residents and fellows for ten years. dr. yaple is board certified in general psychiatry, child and adolescent psychiatry, and forensic psychiatry and he is a member of the am",,,0,2026-02-18,outscraper,enriched_full
Saxon Judith K Psy D,saxon-judith-k-psy-d-virginia-beach-va,publish,gd_place,Therapist,"Saxon Judith K Psy D (PhD) in Virginia Beach, VA.","1072 Laskin Rd #104, Virginia Beach, VA 23451",Virginia Beach,VA,23451,US,36.8560514,-75.9946726,(757) 422-3423,,,,1072 Laskin Rd #104,PhD,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Jarrod Leffler, PhD",jarrod-leffler-phd-richmond-va,publish,gd_place,Therapist,"Jarrod Leffler, PhD (PhD) in Richmond, VA. Specializes in Addiction, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression. Accepts Out-of-Network, Oxford Health.","1308 Sherwood Ave, Richmond, VA 23220",Richmond,VA,23220,US,37.5705621,-77.45282929999999,(804) 828-3137,,https://www.chrichmond.org/find-a-provider/jarrod-leffler,,1308 Sherwood Ave,PhD,,VA,,"Addiction, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Family, Sleep Issues","Out-of-Network, Oxford Health",Unknown,,,,Unknown,,Unknown,,Spanish,"Art Therapy, CBT, DBT",,,,programs ](https://www.chrichmond.org/education-programs/); competences for residency and fellowship in clinical child and pediatric psychology workgroup member; from the american psychological association society of clinical child and adolescent psychology,,,0,2026-02-18,outscraper,enriched_full
Dr. Virginia Ramos Matias,dr-virginia-ramos-matias-harrisonburg-va,publish,gd_place,Therapist,"Dr. Virginia Ramos Matias (PhD) in Harrisonburg, VA.","1721 S High St, Harrisonburg, VA 22801",Harrisonburg,VA,22801,US,38.4342676,-78.901108,(540) 908-2441,,,,1721 S High St,PhD,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Lovell Robert W MD,lovell-robert-w-md-fort-harrison-mt,publish,gd_place,Therapist,"Lovell Robert W MD (MD/Psychiatrist) in FORT HARRISON, MT.","3687 Veterans Dr, Fort Harrison, Mt 59636",FORT HARRISON,MT,59636,US,46.6178836,-112.1016347,(406) 442-6410,,http://www.montana.va.gov,,3687 Veterans Dr,MD/Psychiatrist,,MT,,,,Unknown,,,,Unknown,,Unknown,,,,,,,"(ccne) from march 9-11, 2026; ms or illness",,,0,2026-02-18,outscraper,enriched_basic
Greater Va Medical Group PC,greater-va-medical-group-pc-richmond-va,publish,gd_place,Therapist,"Greater Va Medical Group PC (MD/Psychiatrist) in Richmond, VA.","2006 Bremo Rd #101, Richmond, VA 23226",Richmond,VA,23226,US,37.5903805,-77.5085581,(804) 282-9425,,,,2006 Bremo Rd #101,MD/Psychiatrist,,VA,,,,,,,,,,,,,,,,,,,1.0,1,2026-02-18,outscraper,cleaned
"Neg Mahmoodzadegan, PHD",neg-mahmoodzadegan-phd-charlottesville-va,publish,gd_place,Therapist,"Neg Mahmoodzadegan, PHD (PhD) in Charlottesville, VA.","710 E High St, Charlottesville, VA 22902",Charlottesville,VA,22902,US,38.0313234,-78.47553769999999,(434) 409-9338,,,,710 E High St,PhD,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Fracher Jeffrey C MD,fracher-jeffrey-c-md-charlottesville-va,publish,gd_place,Therapist,"Fracher Jeffrey C MD (PhD) in Charlottesville, VA.","175 S Pantops Dr, Charlottesville, VA 22911",Charlottesville,VA,22911,US,38.0305489,-78.4525687,(434) 296-9740,,,,175 S Pantops Dr,PhD,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Gypsy Ray LCSW LLC,gypsy-ray-lcsw-llc-philipsburg-mt,publish,gd_place,Therapist,"Gypsy Ray LCSW LLC (LCSW) in Philipsburg, MT.","132 W Broadway St, Philipsburg, Mt 59858",Philipsburg,MT,59858,US,46.3322292,-113.2953531,,,,,132 W Broadway St,LCSW,,MT,,,,,,,,,,,,,,,,,,,1.0,1,2026-02-18,outscraper,cleaned
Compass Philipsburg,compass-philipsburg-philipsburg-mt,publish,gd_place,Therapist,"Compass Philipsburg in Philipsburg, MT.","701 W Broadway St # D, Philipsburg, Mt 59858",Philipsburg,MT,59858,US,46.3346757,-113.3026715,(406) 560-4292,,,,701 W Broadway St # D,,,MT,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Sleep Disorders Center-Virginia: Betts Martin F,sleep-disorders-center-virginia-betts-martin-f-mechanicsville-va,publish,gd_place,Therapist,"Sleep Disorders Center-Virginia: Betts Martin F (PhD) in Mechanicsville, VA.","8405 N Run Medical Dr, Mechanicsville, VA 23116",Mechanicsville,VA,23116,US,37.6246503,-77.3876787,(804) 559-4165,,,,8405 N Run Medical Dr,PhD,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Counseling Connections,counseling-connections-valier-mt,publish,gd_place,Therapist,"Counseling Connections in Valier, MT.","Valier, Mt 59486",Valier,MT,59486,US,48.3076552,-112.2497647,(406) 279-3538,,,,,,,MT,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Compass Professional Services LLC,compass-professional-services-llc-deer-lodge-mt,publish,gd_place,Therapist,"Compass Professional Services LLC in Deer Lodge, MT.","Deer Lodge, Mt 59722",Deer Lodge,MT,59722,US,46.397295,-112.731983,(406) 560-4292,,,,,,,MT,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Anh-Thuy Le, PhD LCP",anh-thuy-le-phd-lcp-richmond-va,publish,gd_place,Therapist,"Anh-Thuy Le, PhD LCP (PhD) in Richmond, VA. Specializes in Anxiety, Autism Spectrum, Child/Adolescent, Depression, Family. Telehealth available.","1308 Sherwood Ave, Richmond, VA 23220",Richmond,VA,23220,US,37.5705539,-77.4528292,(804) 828-2000,,https://www.vcuhealth.org/find-a-provider/anh-thuy-le,,1308 Sherwood Ave,PhD,,VA,,"Anxiety, Autism Spectrum, Child/Adolescent, Depression, Family, Grief, PTSD/Trauma, Perinatal/Postpartum",,Unknown,,,,Yes - Video,,Unknown,,English,,,,,"vcu health sciences ](https://www.vcuhealth.org/explore-vcu-health/for-health-professionals/education/); ###  internship; minimum of 30 returned surveys. For this provider, we have not yet received the minimum",,,0,2026-02-18,outscraper,enriched_basic
North Point Psychology,north-point-psychology-alpharetta-ga,publish,gd_place,Therapist,"North Point Psychology (PhD) in Alpharetta, GA. Specializes in ADHD, Child/Adolescent, Couples/Marriage, Family. Telehealth available.","Psychology, Llc, 3534 Old Milton Parkway North Point, 3534 Old Milton Pkwy, Alpharetta, Ga 30005",Alpharetta,GA,30005,US,34.0664308,-84.25627159999999,(678) 624-0310,,http://www.northpointpsychology.com,,"Psychology, LLC, 3534 Old Milton Parkway North Point, 3534 Old Milton Pkwy",PhD,,GA,,"ADHD, Child/Adolescent, Couples/Marriage, Family",,Unknown,,,,Yes - Video,doxy.me,Unknown,,,,,,,al assessment • neuropsychological assessment](https://www.northpointpsychology.com/testing.html)**; ms ](https://www.northpointpsychology.com/forms.html),,5.0,1,2026-02-18,outscraper,enriched_basic
Dr. Virginia Ramos Matias,dr-virginia-ramos-matias-richmond-va,publish,gd_place,Therapist,"Dr. Virginia Ramos Matias (PhD) in Richmond, VA.","221 Stonebridge Plaza Ave, Richmond, VA 23225",Richmond,VA,23225,US,37.4981883,-77.52787239999999,(804) 378-6141,,,,221 Stonebridge Plaza Ave,PhD,,VA,,,,,,,,,,,,,,,,,,,3.0,1,2026-02-18,outscraper,cleaned
"Emily Bryant PhD, LLC",emily-bryant-phd-llc-richmond-va,publish,gd_place,Therapist,"Emily Bryant PhD, LLC (PhD) in Richmond, VA.","9702 Gayton Rd #145, Richmond, VA 23238",Richmond,VA,23238,US,37.605028,-77.59263179999999,(804) 213-2378,,http://emilybryantphd.com,,9702 Gayton Rd #145,PhD,,VA,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,,0,2026-02-18,outscraper,enriched_basic
Healthy Minds Psychology Associates,healthy-minds-psychology-associates-atlanta-ga,publish,gd_place,Therapist,"Healthy Minds Psychology Associates (PhD) in Atlanta, GA. Specializes in ADHD, Child/Adolescent, Family.","1370 Center Dr Suite 205, Atlanta, Ga 30338",Atlanta,GA,30338,US,33.9511438,-84.3341002,(770) 375-8124,,http://www.hmpsychology.com,,1370 Center Dr Suite 205,PhD,,GA,,"ADHD, Child/Adolescent, Family",,Unknown,,,,Unknown,,Unknown,,,,,,,"[read more](https://www.hmpsychology.com/services); ms.
![](https://static.wixstatic.com/media/c20f16_edbb8391cdfd45c4992362b3fba48b8a~mv2_d_1287_1259_s_2.j; ms Web Design](http://johnadamswebdesign.com)",,5.0,5,2026-02-18,outscraper,enriched_basic
"Marilyn F. Minrath, PhD",marilyn-f-minrath-phd-charlottesville-va,publish,gd_place,Therapist,"Marilyn F. Minrath, PhD (PhD) in Charlottesville, VA. Specializes in Couples/Marriage, Family, Grief.","505 Faulconer Dr, Charlottesville, VA 22903",Charlottesville,VA,22903,US,38.0507654,-78.5242701,(434) 962-7207,,https://marilynminrath.com,,505 Faulconer Dr,PhD,,VA,,"Couples/Marriage, Family, Grief",,Unknown,,,,Unknown,,Unknown,,,Psychodynamic,,,,"in clinical psychology from the university of north carolina at chapel hill. she completed her pre-doctoral training as a resident in clinical psychology in the department of behavioral medicine and p; in psychiatric nursing. she held a joint appointment as an assistant professor at yale school of nursing and the connecticut mental health center in new haven, connecticut for six years before returni; and specialization; psychotherapy and forensic evaluations",,,0,2026-02-18,outscraper,enriched_basic
"Dr Nancy Cahir, P.C.",dr-nancy-cahir-pc-atlanta-ga,publish,gd_place,Therapist,"Dr Nancy Cahir, P.C. (PhD) in Atlanta, GA. Specializes in Anger Management, Anxiety, Child/Adolescent, Couples/Marriage, Depression.","455 East Paces Ferry Rd NE #203, Atlanta, Ga 30305",Atlanta,GA,30305,US,33.837622,-84.37278119999999,(404) 812-0405,,http://www.nancycahirphd.com,,455 East Paces Ferry Rd NE #203,PhD,,GA,,"Anger Management, Anxiety, Child/Adolescent, Couples/Marriage, Depression, Family, Life Transitions, Stress Management",,Unknown,,,,Unknown,,Unknown,,,Psychodynamic,,,,Ph.D. ~ GA License 1871,,5.0,2,2026-02-18,outscraper,enriched_basic
Atlanta Psychiatry & Psychotherapy Associates,atlanta-psychiatry-psychotherapy-associates-atlanta-ga,publish,gd_place,Therapist,"Atlanta Psychiatry & Psychotherapy Associates (MD/Psychiatrist) in Atlanta, GA. Specializes in Addiction, Child/Adolescent, Family.","2150 Peachford Rd Suite A, Atlanta, Ga 30338",Atlanta,GA,30338,US,33.928327,-84.3017488,(770) 674-0553,,http://atlantappa.com,,2150 Peachford Rd Suite A,MD/Psychiatrist,,GA,,"Addiction, Child/Adolescent, Family",,Unknown,,,,Unknown,,Unknown,,,,,,,"M.D.  
** Adult Psychiatry; M.D.  
**Child",,3.1,10,2026-02-18,outscraper,enriched_basic
Saving & Changing Lives PLLC,saving-changing-lives-pllc-newport-news-va,publish,gd_place,Therapist,"Saving & Changing Lives PLLC in Newport News, VA. Specializes in Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Depression. Accepts Out-of-Network.","11828 Canon Blvd Suite A, Newport News, VA 23606",Newport News,VA,23606,US,37.0893788,-76.470095,(804) 295-8510,,http://www.savechangelives.org,,11828 Canon Blvd suite a,,,VA,,"Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Depression",Out-of-Network,Unknown,,,,Unknown,,Unknown,,,,,,,al workshops; ms of mental health conditions such as depression,,5.0,2,2026-02-18,outscraper,enriched_full
The Ross Center,the-ross-center-vienna-va,publish,gd_place,Therapist,"The Ross Center (MD/Psychiatrist) in Vienna, VA. Specializes in ADHD, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent. Accepts Out-of-Network. Telehealth available. Currently accepting new patients.","1595 Spring Hill Rd #520, Vienna, VA 22182",Vienna,VA,22182,US,38.9260186,-77.24559889999999,(703) 687-6610,,https://www.rosscenter.com,,1595 Spring Hill Rd #520,MD/Psychiatrist,,VA,,"ADHD, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Chronic Illness, Couples/Marriage, Depression, Family, Life Transitions, OCD, PTSD/Trauma, Sleep Issues, Stress Management",Out-of-Network,Unknown,,,,Yes - Video,Zoom,Yes,,,"ACT, CBT, DBT",,,,](https://www.rosscenter.com/); ](https://www.rosscenter.com/services/parent-consultation-training/); /parent-child-interaction-therapy/),,3.4,13,2026-02-18,outscraper,enriched_full
Dr. Kanika Bell,dr-kanika-bell-atlanta-ga,publish,gd_place,Therapist,"Dr. Kanika Bell (PhD) in Atlanta, GA.","5835 Campbellton Rd SW, Atlanta, Ga 30331",Atlanta,GA,30331,US,33.7004971,-84.579709,(404) 941-7326,,,,5835 Campbellton Rd SW,PhD,,GA,,,,,,,,,,,,,,,,,,,5.0,3,2026-02-18,outscraper,cleaned
Atlanta Psychological Services,atlanta-psychological-services-atlanta-ga,publish,gd_place,Therapist,"Atlanta Psychological Services (PhD) in Atlanta, GA. Specializes in LGBTQ+.","2308 Perimeter Park Dr, Atlanta, Ga 30341",Atlanta,GA,30341,US,33.916933199999995,-84.2917832,(770) 457-5577,,http://www.atlantapsychological.com,,2308 Perimeter Park Dr,PhD,,GA,,LGBTQ+,,Unknown,,,,Unknown,,Unknown,,,,,,,](https://atlantapsychological.com/); ](https://atlantapsychological.com/training); * [training](https://atlantapsychological.com/training),,3.4,15,2026-02-18,outscraper,enriched_basic
Psychological Services: Dayna Diaz MD,psychological-services-dayna-diaz-md-dunwoody-ga,publish,gd_place,Therapist,"Psychological Services: Dayna Diaz MD (PhD) in Dunwoody, GA. Specializes in ADHD, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent.","1745 Old Spring House Ln #415, Dunwoody, Ga 30338",Dunwoody,GA,30338,US,33.9236064,-84.31742589999999,(770) 452-5353,,https://www.psyatl.com,,1745 Old Spring House Ln #415,PhD,,GA,,"ADHD, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Family, OCD, PTSD/Trauma, Stress Management",,Unknown,,,,Unknown,,Unknown,,,,,,,", emotion regulation); ms.
![](https://static.wixstatic.com/media/46c248_7c291293e3b54698b04b195877a9895df000.jpg/v1/fill/w_538; Ph.D.
##### Licensed Clinical Psychologist",,5.0,2,2026-02-18,outscraper,enriched_basic
"Mark D. Ackerman, Ph.D",mark-d-ackerman-phd-atlanta-ga,publish,gd_place,Therapist,"Mark D. Ackerman, Ph.D (PhD) in Atlanta, GA. Specializes in ADHD, Addiction, Child/Adolescent, Couples/Marriage, Depression. Telehealth available.","2751 Buford Hwy NE Suite 410, Atlanta, Ga 30324",Atlanta,GA,30324,US,33.8289094,-84.344338,(770) 396-2206,,http://www.clinicalforensicpsychsvs.com,,2751 Buford Hwy NE Suite 410,PhD,,GA,,"ADHD, Addiction, Child/Adolescent, Couples/Marriage, Depression",,Unknown,,,,Yes - Video,,Unknown,,,"CBT, Solution-Focused",,,,](https://www.clinicalforensicpsychsvs.com/recent-training/); Ph.D. Licensed Psychologist ](https://www.clinicalforensicpsychsvs.com); ba TherapySites.](https://www.therapysites.com),,5.0,6,2026-02-18,outscraper,enriched_basic
Pine River Psychotherapy Associates,pine-river-psychotherapy-associates-atlanta-ga,publish,gd_place,Therapist,"Pine River Psychotherapy Associates (PhD) in Atlanta, GA. Specializes in Couples/Marriage, Grief. Telehealth available.","1145 Sheridan Rd NE, Atlanta, Ga 30324",Atlanta,GA,30324,US,33.819905299999995,-84.3501521,(404) 325-8512,,http://www.pineriverpsychotherapy.com,,1145 Sheridan Rd NE,PhD,,GA,,"Couples/Marriage, Grief",,Unknown,,,,Yes - Video,Zoom,Unknown,,,Humanistic,,,,"institute](http://www.pineriverpsychotherapy.com/traininginstitute/ ""training institute""); institute](http://www.pineriverpsychotherapy.com/offerings/ ""training institute""); . averaging 20 years of experience, we work with individuals, couples, families, and groups through our atlanta office",,,0,2026-02-18,outscraper,enriched_basic
"Cheryl Gowin, MBA, MSCC",cheryl-gowin-mba-mscc-dillwyn-va,publish,gd_place,Therapist,"Cheryl Gowin, MBA, MSCC in Dillwyn, VA. Specializes in Addiction, Anger Management, Couples/Marriage, Depression, Family. Telehealth available.","2148 Perkins Mill Rd, Dillwyn, VA 23936",Dillwyn,VA,23936,US,37.4912895,-78.59360699999999,(434) 808-2637,,https://www.discoverycounseling.org,,2148 Perkins Mill Rd,,,VA,,"Addiction, Anger Management, Couples/Marriage, Depression, Family",,Unknown,,,,Yes - Video,,Unknown,,,Humanistic,,,,ms of Service](https://policies.google.com/terms) apply,,,0,2026-02-18,outscraper,enriched_basic
Dr. Emily Bradshaw,dr-emily-bradshaw-lynchburg-va,publish,gd_place,Therapist,"Dr. Emily Bradshaw (PhD) in Lynchburg, VA.","693 Leesville Rd, Lynchburg, VA 24502",Lynchburg,VA,24502,US,37.3434065,-79.2054793,(434) 200-5750,,https://www.centrahealth.com/providers/emily-l-bradshaw-phd,,693 Leesville Rd,PhD,,VA,,,,Unknown,,,,Unknown,,Unknown,,,,,,,](https://www.centrahealth.com/educational-opportunities),,,0,2026-02-18,outscraper,enriched_basic
Virginia McKenna M. Ed. Licensed Professional Counselor in Athens Georgia,virginia-mckenna-m-ed-licensed-professional-counselor-in-athens-georgia-athens-ga,publish,gd_place,Therapist,"Virginia McKenna M. Ed. Licensed Professional Counselor in Athens Georgia in Athens, GA.","1670 Prince Ave, Athens, Ga 30606",Athens,GA,30606,US,33.9671997,-83.40598179999999,(706) 338-3688,,http://virginiamckenna.com/contact.html,,1670 Prince Ave,,,GA,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,5.0,1,2026-02-18,outscraper,enriched_basic
"Behavioral Specialists, LLC",behavioral-specialists-llc-peachtree-city-ga,publish,gd_place,Therapist,"Behavioral Specialists, LLC in Peachtree City, GA. Specializes in Stress Management.","6000 Shakerag Hill #314, Peachtree City, Ga 30269",Peachtree City,GA,30269,US,33.4133758,-84.56066779999999,(404) 692-2637,,http://www.behavioralspecialists.net,,6000 Shakerag Hill #314,,,GA,,Stress Management,,Unknown,,,,Unknown,,Unknown,,,,,,,,,5.0,2,2026-02-18,outscraper,enriched_basic
"UTMB Health Women's Psychology, UHC Galveston",utmb-health-womens-psychology-uhc-galveston-galveston-tx,publish,gd_place,Therapist,"UTMB Health Women's Psychology, UHC Galveston (PhD) in Galveston, TX.","1005 Harborside Dr 3Rd Floor, Galveston, Tx 77550",Galveston,TX,77550,US,29.311451,-94.7784626,(409) 772-9507,,https://www.utmbhealth.com/services/developmental-behavioral-mental-health/adult-services-and-providers%23womthera,,1005 Harborside Dr 3rd floor,PhD,,TX,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,,0,2026-02-18,outscraper,enriched_basic
Psychotherapy Clinic,psychotherapy-clinic-sulphur-la,publish,gd_place,Therapist,"Psychotherapy Clinic (PhD) in Sulphur, LA.","2500 Maplewood Dr Ste 1, Sulphur, La 70663",Sulphur,LA,70663,US,30.2278087,-93.3486461,(337) 965-0291,,,,2500 Maplewood Dr Ste 1,PhD,,LA,,,,,,,,,,,,,,,,,,,3.0,2,2026-02-18,outscraper,cleaned
World of Psychology,world-of-psychology-port-arthur-tx,publish,gd_place,Therapist,"World of Psychology (PhD) in Port Arthur, TX.","1500 Procter St, Port Arthur, Tx 77640",Port Arthur,TX,77640,US,29.879946,-93.9263139,(409) 984-6311,,http://teachercb.com,,1500 Procter St,PhD,,TX,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,,0,2026-02-18,outscraper,enriched_basic
W L Ryder Psycho Analyst,w-l-ryder-psycho-analyst-vinton-la,publish,gd_place,Therapist,"W L Ryder Psycho Analyst in Vinton, LA.","2646 Delta Downs Dr, Vinton, La 70668",Vinton,LA,70668,US,30.198928,-93.612003,(337) 589-3582,,,,2646 Delta Downs Dr,,,LA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Virginia Allen,virginia-allen-houston-tx,publish,gd_place,Therapist,"Virginia Allen in Houston, TX.","1415 California St, Houston, Tx 77006",Houston,TX,77006,US,29.7450549,-95.3941256,(713) 351-7360,,,,1415 California St,,,TX,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Lisa D. Bellah, PhD",lisa-d-bellah-phd-fort-worth-tx,publish,gd_place,Therapist,"Lisa D. Bellah, PhD (PhD) in Fort Worth, TX.","5601 Bridge St, Fort Worth, Tx 76112",Fort Worth,TX,76112,US,32.7618018,-97.2357058,(800) 377-0998,,,,5601 Bridge St,PhD,,TX,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Jane Kudlas, Psychologist",jane-kudlas-psychologist-midlothian-va,publish,gd_place,Therapist,"Jane Kudlas, Psychologist (MD/Psychiatrist) in Midlothian, VA. Specializes in ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder. Accepts Kaiser Permanente. Telehealth available. Currently accepting new patients.","15521 Midlothian Tpke #105, Midlothian, VA 23113",Midlothian,VA,23113,US,37.5113127,-77.6982105,(804) 423-1550,,https://lifestance.com/provider/psychologist/va/midlothian/jane-kudlas/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dproviders,,15521 Midlothian Tpke #105,MD/Psychiatrist,,VA,,"ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, OCD, PTSD/Trauma, Perinatal/Postpartum",Kaiser Permanente,Unknown,,,,Yes - Video,,Yes,,,"ACT, Motivational Interviewing, Solution-Focused",,,,"MS & More) ](https://lifestance.com/service-category/specialty-treatments/); MA 
  * Michigan; ma 
  * Oregon  ![Open](https://lifestance.com/wp-content/themes/lifestance-ws/dist/images/ico-plus_7357db",,,0,2026-02-18,outscraper,enriched_full
Acclaim Legacy Clinic,acclaim-legacy-clinic-fort-worth-tx,publish,gd_place,Therapist,"Acclaim Legacy Clinic in Fort Worth, TX.","200 W Magnolia Ave, Fort Worth, Tx 76104",Fort Worth,TX,76104,US,32.7308829,-97.3276484,(817) 702-1040,,https://teamacclaim.org,,200 W Magnolia Ave,,,TX,,,,,,,,,,,,,,,,,,,5.0,2,2026-02-18,outscraper,cleaned
"Kimberly Warner, Counselor",kimberly-warner-counselor-midlothian-va,publish,gd_place,Therapist,"Kimberly Warner, Counselor (MD/Psychiatrist) in Midlothian, VA. Specializes in ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder. Accepts Kaiser Permanente. Telehealth available. Currently accepting new patients.","15521 Midlothian Tpke #105, Midlothian, VA 23113",Midlothian,VA,23113,US,37.5113077,-77.6982306,(804) 423-1550,,https://lifestance.com/provider/therapist/va/midlothian/kimberly-warner/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dproviders,,15521 Midlothian Tpke #105,MD/Psychiatrist,,VA,,"ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, OCD, PTSD/Trauma, Perinatal/Postpartum",Kaiser Permanente,Unknown,,,,Yes - Video,,Yes,,,"ACT, Motivational Interviewing, Solution-Focused",,,,"MS & More) ](https://lifestance.com/service-category/specialty-treatments/); MA 
  * Michigan; ma 
  * Oregon  ![Open](https://lifestance.com/wp-content/themes/lifestance-ws/dist/images/ico-plus_7357db",,,0,2026-02-18,outscraper,enriched_full
"Virginia T Gallagher, PHD",virginia-t-gallagher-phd-charlottesville-va,publish,gd_place,Therapist,"Virginia T Gallagher, PHD (PhD) in Charlottesville, VA. Specializes in Child/Adolescent.","1221 Lee St 4Th Floor, Charlottesville, VA 22903",Charlottesville,VA,22903,US,38.0314559,-78.4989547,(434) 924-2706,,https://uvahealth.com/providers/Virginia-Gallagher-1417537036%3Futm_source%3Dpressganey%26utm_medium%3Dlistings,,1221 Lee St 4th Floor,PhD,,VA,,Child/Adolescent,,Unknown,,,,Unknown,,Unknown,,,,,,,* [about uva health](https://www.uvahealth.com/about),,,0,2026-02-18,outscraper,enriched_basic
"Stella Lopez, PsyD",stella-lopez-psyd-richmond-va,publish,gd_place,Therapist,"Stella Lopez, PsyD (PsyD) in Richmond, VA. Specializes in Anxiety, Child/Adolescent, Depression, Family, Life Transitions.","1308 Sherwood Ave, Richmond, VA 23220",Richmond,VA,23220,US,37.5705621,-77.45282929999999,(804) 828-3137,,https://www.chrichmond.org/find-a-provider/stella-lopez,,1308 Sherwood Ave,PsyD,,VA,,"Anxiety, Child/Adolescent, Depression, Family, Life Transitions, PTSD/Trauma",,Unknown,,,,Unknown,,Unknown,,Spanish,Art Therapy,,,,programs ](https://www.chrichmond.org/education-programs/); **medical school** the chicago school of professional psychology; -programs/fellowship-programs/),,,0,2026-02-18,outscraper,enriched_basic
"James A. Guinn, MS",james-a-guinn-ms-fort-worth-tx,publish,gd_place,Therapist,"James A. Guinn, MS in Fort Worth, TX.","2300 Circle Dr Ste 2305, Fort Worth, Tx 76119",Fort Worth,TX,76119,US,32.6748313,-97.3038182,(817) 349-8787,,,,2300 Circle Dr STE 2305,,,TX,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
